id	name	add_name	description	popup	set_ids	set_bonus_desc	set_extra_id	set_extra_desc	unk[0]	unk[1]	special_enchant_amount	special_enchant_desc
3676	Lion's Eye		Mark given to the person that achieves very distinguished merits in the Black Lion Mercenaries.	-1					0	0	0	
3677	Guild Coin		Commemorative coin given as thanks by the members of the Aden Commercial Guild.	-1					0	0	0	
3678	Alchemy Text		A book that can be obtained from Alchemist Matild. According to the instructions written in the book, go find the secret keeper tree located in the Cruma Marshlands and obtain the secret book.	-1					0	0	0	
3679	Secret Book of Potion		Ancient book received from the guardian trees of the secret. Take this to Alchemist Matild.	-1					0	0	0	
3680	1st Potion Recipe		Scale of amber basilisk, wind soulstone of whispering wind, glass eye of glass jaguar, blood of Turak bugbear	-1					0	0	0	
3681	2nd Potion Recipe		Silenos's horn, ant soldier aphid, tyrant's chitin, and horror ectoplasm of horror mist ripper.	-1					0	0	0	
3682	Matild's Orb		Certificate of friendship from Alchemist Matild.	-1					0	0	0	
3683	Forbidden Love Scroll		The secrets of depraved but rapturous love are written. May be sold at a high price to an interested person...	-1					0	0	0	
3684	Amber Scale		Necessary ingredient for making wish potion. Take it with the other ingredients to Alchemist Matild.	-1					0	0	0	
3685	Wind Soulstone		Necessary ingredient for making wish potion. Take it with the other ingredients to Alchemist Matild.	-1					0	0	0	
3686	Glass Eye		Necessary ingredient for making wish potion. Take it with the other ingredients to Alchemist Matild.	-1					0	0	0	
3687	Horror Ectoplasm		Necessary ingredient for making wish potion. Take it with the other ingredients to Alchemist Matild.	-1					0	0	0	
3688	Silenos Horn		Necessary ingredient for making wish potion. Take it with the other ingredients to Alchemist Matild.	-1					0	0	0	
3689	Ant Soldier Aphid		Necessary ingredient for making wish potion. Take it with the other ingredients to Alchemist Matild.	-1					0	0	0	
3690	Tyrant's Chitin		Necessary ingredient for making wish potion. Take it with the other ingredients to Alchemist Matild.	-1					0	0	0	
3691	Bugbear Blood		Necessary ingredient for making wish potion. Take it with the other ingredients to Alchemist Matild.	-1					0	0	0	
3692	1st Circle Hunter License		Certificate that proves eligibility as a 1st circle hunter. You must have this to be able to carry out orders given by the Hunter Guild.	-1					0	0	0	
3693	2nd Circle Hunter License		Certificate that proves eligibility as a 2nd circle hunter. You must have this to be able to carry out orders given by the Hunter Guild.	-1					0	0	0	
3694	Laurel Leaf Pin		Mark given to hunters that successfully carry out requests of the guild. The more experienced a hunter is, the more of these he or she has.	-1					0	0	0	
3695	1st Test Instructions		Instructions of the test for the 1st circle hunter certificate. Says to complete at least three of the six tasks presented by Grey.	-1					0	0	0	
3696	2nd Test Instructions		Instructions of the test for the 2nd circle hunter certificate. Says to complete at least three of the six tasks presented by Grey.	-1					0	0	0	
3697	Cybellin's Request		Asks you to raise the purity of blood crystal by killing Leto lizardmen or Harit lizardmen with cybellin dagger.	-1					0	0	0	
3698	Blood Crystal: Purity 1		Bloody jewel that contains dreary magical power. Purity 1. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3699	Blood Crystal: Purity 2		Bloody jewel that contains dreary magical power. Purity 2. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3700	Blood Crystal: Purity 3		Bloody jewel that contains dreary magical power. Purity 3. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3701	Blood Crystal: Purity 4		Bloody jewel that contains dreary magical power. Purity 4. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3702	Blood Crystal: Purity 5		Bloody jewel that contains dreary magical power. Purity 5. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3703	Blood Crystal: Purity 6		Bloody jewel that contains dreary magical power. Purity 6. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3704	Blood Crystal: Purity 7		Bloody jewel that contains dreary magical power. Purity 7. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3705	Blood Crystal: Purity 8		Bloody jewel that contains dreary magical power. Purity 8. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3706	Blood Crystal: Purity 9		Bloody jewel that contains dreary magical power. Purity 9. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3707	Blood Crystal: Purity 10		Bloody jewel that contains dreary magical power. Purity 10. The higher the purity of the crystal is, the higher the value.	-1					0	0	0	
3708	Blood Crystal: Broken		Blood crystal broken by magical inequality.	-1					0	0	0	
3709	Guardian Basilisk Scale		Scale that was peeled off the corpse of guardian basilisk. Collect 40 and take them to Hunter Guild Member Grey.	-1					0	0	0	
3710	Karut Weed		Blade of grass that Leto lizardman shamans use for medication. Collect 20 and take them to Hunter Guild Member Grey.	-1					0	0	0	
3711	Haka's Head		Certificate proving that Breka overlord Haka was killed. Take it together with heads of Jaka and Marka to Hunter Guild Member Grey.	-1					0	0	0	
3712	Jakas' Head		Certificate proving that breka overlord jaka was killed. Take it together with heads of haka and marka to Hunter Guild Member Grey.	-1					0	0	0	
3713	Marka's Head		Certificate demonstrating that breka overlord marka was killed. Take it together with heads of haka and jaka to Hunter Guild Member Grey.	-1					0	0	0	
3714	Windsus Aleph Skin		Skin peeled off after killing windsus aleph. Take it to Hunter Guild Member Grey.	-1					0	0	0	
3715	Indigo Runestone		Runestone obtained from killing manashen or enchanted stone golem. Collect 20 and take them to Hunter Guild Member Grey.	-1					0	0	0	
3716	Sporesea Seed		Spore that comes out of the body of giant fungus. Collect 30 and take them to Hunter Guild Member Grey.	-1					0	0	0	
3717	Timak Orc Totem		Small statue that Timak orc fighters carry on their bodies. Collect 20 and take them to Hunter Guild Member Grey.	-1					0	0	0	
3718	Trisalim Silk		Strong spider web that comes out of the body of trisalim. Collect 20 and take them to Hunter Guild Member Grey.	-1					0	0	0	
3719	Ambrosius Fruit		Tree fruit obtained from killing valley treants. Collect 30 and take them to Hunter Guild Member Grey.	-1					0	0	0	
3720	Balefire Crystal		Crystal of ill will obtained from killing tairim. Collect 20 and take them to Hunter Guild Member Grey.	-1					0	0	0	
3721	Imperial Arrowhead		Arrowhead used by archers of the ancient Elmoreden empire. Collect 20 and take them to Hunter Guild Member Grey.	-1					0	0	0	
3722	Athu's Head		Certificate proving that talk raider Athu was killed. Collect heads of five raiders and take them to Hunter Guild Member Grey.	-1					0	0	0	
3723	Lanka's Head		Certificate proving that talk raider Lanka was killed. Collect heads of five raiders and take them to Hunter Guild Member Grey.	-1					0	0	0	
3724	Triska's Head		Certificate proving that talk raider Triska was killed. Collect heads of five raiders and take them to Hunter Guild Member Grey.	-1					0	0	0	
3725	Motura's Head		Certificate proving that talk raider Motura was killed. Collect heads of five raiders and take them to Hunter Guild Member Grey.	-1					0	0	0	
3726	Kalath's Head		Certificate proving that talk raider Kalath was killed. Collect heads of five raiders and take them to Hunter Guild Member Greay.	-1					0	0	0	
3727	1st Circle Request: 1C		Kill Leto lizardman archer or soldier and get 40 totems of War Hero Kadesh.	-1					0	0	0	
3728	1st Circle Request: 2C		Kill timak orc warrior or overlord and get 50 timak jade necklaces.	-1					0	0	0	
3729	1st Circle Request: 3C		Kill enchanted stone golems, collect and bring back 50 of the fragments.	-1					0	0	0	
3730	1st Circle Request: 4C		Get 30 pieces of giant floating eye.	-1					0	0	0	
3731	1st Circle Request: 5C		Kill dire wyrms and collect and bring 40 eggs.	-1					0	0	0	
3732	1st Circle Request: 6C		Collect and bring 100 claws of guardian basilisk.	-1					0	0	0	
3733	1st Circle Request: 7C		Kill fettered souls and get 50 revenant's chains.	-1					0	0	0	
3734	1st Circle Request: 8C		Collect and bring 30 tusks of windsus.	-1					0	0	0	
3735	1st Circle Request: 9C		Collect and bring 100 skulls of grandis.	-1					0	0	0	
3736	1st Circle Request: 10C		Kill taik orc archer or warrior and collect and bring 50 taik obsidian necklaces.	-1					0	0	0	
3737	1st Circle Request: 11C		Bring 30 heads of karul bugbear.	-1					0	0	0	
3738	1st Circle Request: 12C		Kill tamlin orc or tamlin orc archer and collect and bring 40 tamlin ivory amulets.	-1					0	0	0	
3739	1st Circle Request: 1B		Kill leto chief narak and bring the head.	-1					0	0	0	
3740	1st Circle Request: 2B		Collect and bring 50 enchanted gargoyle horns.	-1					0	0	0	
3741	1st Circle Request: 3B		Kill breka orc warrior or shaman and get 50 coiled serpent totems.	-1					0	0	0	
3742	1st Circle Request: 4B		Kill leto shaman ketz and get demon kadesh totem.	-1					0	0	0	
3743	1st Circle Request: 5B		Kill timak raider kaikee and bring the head.	-1					0	0	0	
3744	1st Circle Request: 6B		Get and bring 30 kronbe venom sacs.	-1					0	0	0	
3745	1st Circle Request: 1A		Kill spore zombie in the Spore Sea and bring 30 amulets of Eva.	-1					0	0	0	
3746	1st Circle Request: 2A		Kill grandis chief gok magok and bring back the Titan stone tablet.	-1					0	0	0	
3747	1st Circle Request: 3A		Kill Karul Chief Orooto and bring back the Book of Shunaiman.	-1					0	0	0	
3748	2nd Circle Request: 1C		Kill rot tree in the Sea of Spores and gather and bring 40 seeds.	-1					0	0	0	
3749	2nd Circle Request 2C		Gather and bring 40 trisalim venom sacs.	-1					0	0	0	
3750	2nd Circle Request 3C		Kill taik orc shaman or captain and get 50 taik orc totems.	-1					0	0	0	
3751	2nd Circle Request: 4C		Kill Harit Lizardman Soldier, Archer and Warrior and collect and bring 40 Harit Barbed Necklaces.	-1					0	0	0	
3752	2nd Circle Request: 5C		Kill the Harat Ratmen who dwel on the War-Torn Plains and collect 20 coins from the ancient empire and take them to Guild Member Tor.	-1					0	0	0	
3753	2nd Circle Request: 6C		Bring 30 farcran leathers.	-1					0	0	0	
3754	2nd Circle Request: 7C		Kill flines in the Enchanted Valley, collect and bring back 40 tempest shards.	-1					0	0	0	
3755	2nd Circle Request: 8C		Kill lieles in the Enchanted Valley, collect and bring back 40 tsunami shards.	-1					0	0	0	
3756	2nd Circle Request: 9C		Kill satyr or satyr elder and collect and bring 40 manes that were obtained.	-1					0	0	0	
3757	2nd Circle Request: 10C		Kill forest runner and collect and bring 40 hamadryadesung shards.	-1					0	0	0	
3758	2nd Circle Request: 11C		Kill vanor silenos soldier, scout or warrior and collect and bring 30 of their manes.	-1					0	0	0	
3759	2nd Circle Request: 12C		Kill taik bugbear warriors and collect and bring 30 talk bugbear totems.	-1					0	0	0	
3760	2nd Circle Request: 1B		Kill timak overlord okun and bring the head.	-1					0	0	0	
3761	2nd Circle Request: 2B		Kill taik overlord kakran and bring the head.	-1					0	0	0	
3762	2nd Circle Request: 3B		Destroy mirrors of the Forest of Mirrors and collect and bring 40 narcissus soulstones.	-1					0	0	0	
3763	2nd Circle Request: 4B		Collect and bring 20 diprive eyes.	-1					0	0	0	
3764	2nd Circle Request: 5B		Bring 20 unicorn horns.	-1					0	0	0	
3765	2nd Circle Request: 6B		Kill vanor chief kerunos and remove and bring the mane.	-1					0	0	0	
3766	2nd Circle Request: 1A		Kill grave wanderers and collect and bring 20 skulls of executed persons.	-1					0	0	0	
3767	2nd Circle Request: 2A		Kill Harit Chieftain Kubel, recover the bust of King Travis and bring it.	-1					0	0	0	
3768	2nd Circle Request: 3A		Kill judges of marsh and collect and bring 10 swords of bodyguards of King Cadmus.	-1					0	0	0	
3769	Charm of Kadesh		Totem obtained from killing Leto lizarman archers or soldiers. Collect 40 and take them to Hunter Guild.	-1					0	0	0	
3770	Timak Jade Necklace		Necklace obtained from killing Timak orc warrios or warlords. Collect 50 and take them to Hunter Guild.	-1					0	0	0	
3771	Enchanted Golem Shard		Fragment of destroyed enchanted stone golem. Collect 50 and take them to Hunter Guild.	-1					0	0	0	
3772	Giant Monster Eye Meat		Piece cut for food from the corpse of a giant monster eye. Collect 30 and take them to Hunter Guild.	-1					0	0	0	
3773	Dire Wyrm Egg		Egg obtained from female dire wyrm. Collect 40 and take them to Hunter Guild.	-1					0	0	0	
3774	Grd Basilisk Talon		Claw removed from guardian basilisk corpse. Collect 100 and take them to Guild Member Tor.	-1					0	0	0	
3775	Revenant's Chains		Chain wrapped around the body of a fettered soul. Collect 50 and take them to Guild Member Tor.	-1					0	0	0	
3776	Windsus Tusk		Giant tooth of a windsus. Collect 30 and take them to Guild Member Tor.	-1					0	0	0	
3777	Grandis Skull		Skull obtained from killing grandis. Collect 100 and take them to Guild Member Tor.	-1					0	0	0	
3778	Taik Obsidian Amulet		Amulet obtained from killing Taik orc archers or warriors. Collect 50 and take them to Guild Member Tor.	-1					0	0	0	
3779	Karul Bugbear Head		Head cut off after killing Karul bugbears. Collect 30 and take them to Guild Member Tor.	-1					0	0	0	
3780	Tamlin Ivory Charm		Charm obtained from killing Tamlin orcs or Tamlin orc archers. Collect 40 and take them to Guild Member Tor.	-1					0	0	0	
3781	Fang of Narak		Certificate of having killed Leto elder Narak. Take it to Guild Member Tor.	-1					0	0	0	
3782	Enchanted Gargoyle Horn		Horn obtained from destroyed enchanted gargoyle body. Collect 50 and take them to Guild Member Tor.	-1					0	0	0	
3783	Coiled Serpent Totem		Statue obtained from killing Breka orc warriors or shamen. Collect 50 and take them to Guild Member Tor.	-1					0	0	0	
